Date,TSLA,AAPL,MSFT,ARKK,AMZN,GOOG,NFLX,NVDA,FB,SPY,IWM,BABA,V,VOO,ARKQ,ETH-USD,BTC-USD
2022-08-18,302.8699951171875,174.14999389648438,290.1700134277344,47.5,142.3000030517578,120.86000061035156,245.1699981689453,187.67422485351562,174.66000366210938,426.1394958496094,197.89633178710938,90.73999786376953,215.25,391.82623291015625,58.18000030517578,1847.0078125,23212.73828125
2022-08-19,296.6666564941406,171.52000427246094,286.1499938964844,44.689998626708984,138.22999572753906,118.12000274658203,241.16000366210938,178.43698120117188,167.9600067138672,420.41302490234375,193.64830017089844,89.62999725341797,212.82000732421875,386.4200439453125,56.08000183105469,1612.9873046875,20877.552734375
2022-08-22,289.913330078125,167.57000732421875,277.75,43.61000061035156,133.22000122070312,115.06999969482422,226.5399932861328,170.28939819335938,163.0500030517578,411.6589660644531,189.658935546875,90.02999877929688,208.61000061035156,378.27587890625,54.31999969482422,1622.505859375,21398.908203125
2022-08-23,296.4533386230469,167.22999572753906,276.44000244140625,43.369998931884766,133.6199951171875,114.7699966430664,224.5500030517578,171.7589569091797,161.11000061035156,410.6630859375,189.96734619140625,89.83000183105469,206.8000030517578,377.37982177734375,54.08000183105469,1662.7698974609375,21528.087890625
2022-08-24,297.0966796875,167.52999877929688,275.7900085449219,44.5,133.8000030517578,114.69999694824219,229.61000061035156,172.16883850097656,163.25999450683594,411.9776916503906,191.41983032226562,92.5199966430664,206.6699981689453,378.5247802734375,54.93000030517578,1657.0592041015625,21395.01953125
2022-08-25,296.07000732421875,170.02999877929688,278.8500061035156,45.779998779296875,137.27999877929688,117.69999694824219,233.97999572753906,179.07679748535156,168.77999877929688,417.7937927246094,194.39443969726562,99.88999938964844,209.82000732421875,384.04052734375,55.95000076293945,1696.45703125,21600.904296875
2022-08-26,288.0899963378906,163.6199951171875,268.0899963378906,42.84000015258789,130.75,111.30000305175781,223.27999877929688,162.55169677734375,161.77999877929688,403.65185546875,188.00747680664062,98.0,202.88999938964844,370.87841796875,53.540000915527344,1507.7828369140625,20260.01953125
2022-08-29,284.82000732421875,161.3800048828125,265.2300109863281,42.130001068115234,129.7899932861328,110.33999633789062,224.57000732421875,157.9630584716797,159.1699981689453,400.98284912109375,186.2764434814453,96.5999984741211,202.3300018310547,368.4291687011719,52.939998626708984,1553.037353515625,20297.994140625
2022-08-30,277.70001220703125,158.91000366210938,262.9700012207031,41.90999984741211,128.72999572753906,109.91000366210938,220.64999389648438,154.63404846191406,157.16000366210938,396.5809020996094,183.66990661621094,93.83999633789062,201.3800048828125,364.4267883300781,52.08000183105469,1523.8388671875,19796.80859375
2022-08-31,275.6099853515625,157.22000122070312,261.4700012207031,41.880001068115234,126.7699966430664,109.1500015258789,223.55999755859375,150.89515686035156,162.92999267578125,393.56329345703125,182.55567932128906,95.41000366210938,198.7100067138672,361.55938720703125,51.959999084472656,1553.6849365234375,20049.763671875
2022-09-01,277.1600036621094,157.9600067138672,260.3999938964844,41.720001220703125,127.81999969482422,110.55000305175781,230.0399932861328,139.32859802246094,165.36000061035156,394.7982482910156,180.56597900390625,93.70999908447266,200.1300048828125,362.67449951171875,51.18000030517578,1586.1767578125,20127.140625
2022-09-02,270.2099914550781,155.80999755859375,256.05999755859375,40.59000015258789,127.51000213623047,108.68000030517578,226.11000061035156,136.42945861816406,160.32000732421875,390.63531494140625,179.16322326660156,91.80000305175781,197.75999450683594,358.8712463378906,50.22999954223633,1577.220458984375,19969.771484375
2022-09-06,274.4200134277344,154.52999877929688,253.25,40.09000015258789,126.11000061035156,107.4800033569336,218.38999938964844,134.61000061035156,158.5399932861328,389.1614074707031,177.39239501953125,88.44999694824219,198.63999938964844,357.6665344238281,50.2400016784668,1561.74853515625,18837.66796875
2022-09-07,283.70001220703125,155.9600067138672,258.0899963378906,41.470001220703125,129.47999572753906,110.4800033569336,228.9600067138672,137.13999938964844,160.38999938964844,396.1526794433594,181.25242614746094,90.5999984741211,200.4199981689453,364.07830810546875,50.58000183105469,1629.9063720703125,19290.32421875
2022-09-08,289.260009765625,154.4600067138672,258.5199890136719,42.70000076293945,129.82000732421875,109.41999816894531,227.44000244140625,139.89999389648438,162.05999755859375,398.7420349121094,182.7646026611328,89.5199966430664,200.7100067138672,366.4578552246094,51.13999938964844,1635.34765625,19329.833984375
2022-09-09,299.67999267578125,157.3699951171875,264.4599914550781,44.599998474121094,133.27000427246094,111.77999877929688,233.57000732421875,143.8699951171875,169.14999389648438,404.93658447265625,186.43560791015625,92.13999938964844,205.1999969482422,372.11297607421875,52.58000183105469,1719.08544921875,21381.15234375
2022-09-12,304.4200134277344,163.42999267578125,266.6499938964844,45.68000030517578,136.4499969482422,111.87000274658203,236.52999877929688,145.0500030517578,168.9600067138672,409.2887268066406,188.6939239501953,94.69000244140625,206.6300048828125,376.2049560546875,53.220001220703125,1713.7652587890625,22370.44921875
2022-09-13,292.1300048828125,153.83999633789062,251.99000549316406,42.58000183105469,126.81999969482422,105.30999755859375,218.1300048828125,131.30999755859375,153.1300048828125,391.4918212890625,181.31211853027344,89.47000122070312,199.6699981689453,359.7971496582031,50.900001525878906,1580.7879638671875,20296.70703125
2022-09-14,302.6099853515625,155.30999755859375,252.22000122070312,43.75,128.5500030517578,105.87000274658203,224.1199951171875,131.27999877929688,151.47000122070312,392.9856872558594,182.01846313476562,88.91999816894531,199.41000366210938,361.1412658691406,51.459999084472656,1634.7550048828125,20241.08984375
2022-09-15,303.75,152.3699951171875,245.3800048828125,44.709999084472656,126.27999877929688,103.9000015258789,235.3800048828125,129.2899932861328,149.5500030517578,388.5240173339844,180.6953125,88.83000183105469,195.3699951171875,357.1089782714844,51.09000015258789,1471.6934814453125,19701.2109375
2022-09-16,303.3500061035156,150.6999969482422,244.74000549316406,42.58000183105469,123.52999877929688,103.62999725341797,240.1300048828125,131.97999572753906,146.2899932861328,385.55999755859375,178.0688934326172,86.43000030517578,193.3000030517578,354.30133056640625,50.060001373291016,1432.44775390625,19772.583984375
2022-09-19,309.07000732421875,154.47999572753906,244.52000427246094,42.4900016784668,124.66000366210938,103.8499984741211,243.6300048828125,133.82000732421875,148.02000427246094,388.54998779296875,179.5910186767578,87.66000366210938,193.1300048828125,357.0193786621094,50.189998626708984,1377.5413818359375,19544.12890625
2022-09-20,308.7300109863281,156.89999389648438,242.4499969482422,41.439998626708984,122.19000244140625,101.83000183105469,242.85000610351562,131.75999450683594,146.08999633789062,384.0899963378906,177.1436767578125,85.80000305175781,192.07000732421875,352.9970703125,49.4900016784668,1324.38818359375,18890.7890625
2022-09-21,300.79998779296875,153.72000122070312,238.9499969482422,40.34000015258789,118.54000091552734,100.01000213623047,236.8699951171875,132.61000061035156,142.1199951171875,377.3900146484375,174.4376678466797,81.5999984741211,187.02000427246094,346.7843933105469,49.04999923706055,1252.6077880859375,18547.400390625
2022-09-22,288.5899963378906,152.74000549316406,240.97999572753906,38.61000061035156,117.30999755859375,100.56999969482422,237.0500030517578,125.61000061035156,142.82000732421875,374.2200012207031,170.50799560546875,80.70999908447266,185.7899932861328,343.8572692871094,47.91999816894531,1327.68017578125,19413.55078125
2022-09-23,275.3299865722656,150.42999267578125,237.9199981689453,37.83000183105469,113.77999877929688,99.16999816894531,226.41000366210938,125.16000366210938,140.41000366210938,367.95001220703125,166.44898986816406,78.80000305175781,183.9600067138672,338.1424255371094,46.56999969482422,1328.259521484375,19297.638671875
2022-09-26,276.010009765625,150.77000427246094,237.4499969482422,37.43000030517578,115.1500015258789,98.80999755859375,224.07000732421875,122.27999877929688,136.3699951171875,364.30999755859375,164.1699981689453,78.91000366210938,180.58999633789062,334.8668212890625,45.9900016784668,1335.3201904296875,19222.671875
2022-09-27,282.94000244140625,151.75999450683594,236.41000366210938,38.209999084472656,114.41000366210938,98.08999633789062,224.36000061035156,124.12999725341797,134.39999389648438,363.3800048828125,164.72999572753906,77.87000274658203,177.8699951171875,333.9210205078125,46.380001068115234,1330.127685546875,19110.546875
2022-09-28,287.80999755859375,149.83999633789062,241.07000732421875,39.9900016784668,118.01000213623047,100.73999786376953,245.1999969482422,127.36000061035156,141.61000061035156,370.5299987792969,169.94000244140625,80.98999786376953,179.17999267578125,340.4800109863281,47.619998931884766,1337.410888671875,19426.720703125
2022-09-29,268.2099914550781,142.47999572753906,237.5,37.79999923706055,114.80000305175781,98.08999633789062,239.7100067138672,122.19999694824219,136.41000366210938,362.7900085449219,166.1300048828125,79.05999755859375,180.05999755859375,333.3800048828125,45.56999969482422,1335.65234375,19573.05078125
2022-09-30,265.25,138.1999969482422,232.89999389648438,37.72999954223633,113.0,96.1500015258789,235.44000244140625,121.38999938964844,135.67999267578125,357.17999267578125,164.9199981689453,79.98999786376953,177.64999389648438,328.29998779296875,45.06999969482422,1327.9786376953125,19431.7890625
2022-10-03,242.39999389648438,142.4499969482422,240.74000549316406,37.900001525878906,115.87999725341797,99.30000305175781,239.0399932861328,125.12000274658203,138.61000061035156,366.6099853515625,169.2899932861328,80.44999694824219,181.64999389648438,336.9800109863281,45.689998626708984,1323.439208984375,19623.580078125
2022-10-04,249.44000244140625,146.10000610351562,248.8800048828125,40.790000915527344,121.08999633789062,102.41000366210938,240.74000549316406,131.6699981689453,140.27999877929688,377.9700012207031,176.0,84.11000061035156,185.64999389648438,347.2099914550781,47.66999816894531,1362.1265869140625,20336.84375
2022-10-05,240.80999755859375,146.39999389648438,249.1999969482422,40.040000915527344,120.94999694824219,102.22000122070312,236.72999572753906,132.08999633789062,138.97999572753906,377.0899963378906,174.6999969482422,84.38999938964844,187.6699981689453,346.6099853515625,46.869998931884766,1352.837158203125,20160.716796875
2022-10-06,238.1300048828125,145.42999267578125,246.7899932861328,40.16999816894531,120.30000305175781,102.23999786376953,240.02000427246094,131.3000030517578,139.07000732421875,373.20001220703125,173.72000122070312,84.31999969482422,185.58999633789062,342.9599914550781,46.529998779296875,1351.70947265625,19955.443359375
2022-10-07,223.07000732421875,140.08999633789062,234.24000549316406,37.529998779296875,114.55999755859375,99.56999969482422,224.75,120.76000213623047,133.4499969482422,362.7900085449219,168.61000061035156,81.23999786376953,183.8300018310547,333.3299865722656,44.439998626708984,1332.5169677734375,19546.849609375
2022-10-10,222.9600067138672,140.4199981689453,229.25,36.29999923706055,113.66999816894531,98.70999908447266,229.97999572753906,116.69999694824219,133.7899932861328,360.0199890136719,167.6699981689453,79.23999786376953,182.17999267578125,330.8399963378906,43.68000030517578,1291.337646484375,19141.484375
2022-10-11,216.5,138.97999572753906,225.41000366210938,35.650001525878906,112.20999908447266,98.05000305175781,214.2899932861328,115.86000061035156,128.5399932861328,357.739990234375,167.72000122070312,75.37000274658203,179.13999938964844,328.6600036621094,43.0,1279.57568359375,19051.41796875
2022-10-12,217.24000549316406,138.33999633789062,225.75,36.119998931884766,112.9000015258789,98.30000305175781,220.8699951171875,115.0,127.5,356.55999755859375,167.25999450683594,75.7300033569336,178.24000549316406,327.6400146484375,42.77000045776367,1294.9063720703125,19157.4453125
2022-10-13,221.72000122070312,142.99000549316406,234.24000549316406,36.040000915527344,112.52999877929688,99.70999908447266,232.50999450683594,119.5999984741211,130.2899932861328,365.9700012207031,171.39999389648438,75.01000213623047,184.66000366210938,336.2200012207031,43.65999984741211,1288.1239013671875,19382.904296875
2022-10-14,204.99000549316406,138.3800048828125,228.55999755859375,33.9900016784668,106.9000015258789,97.18000030517578,230.0,112.2699966430664,126.76000213623047,357.6300048828125,166.80999755859375,73.0199966430664,182.6199951171875,328.6499938964844,41.84000015258789,1297.422119140625,19185.65625
2022-10-17,219.35000610351562,142.41000366210938,237.52999877929688,36.380001068115234,113.79000091552734,100.77999877929688,245.10000610351562,118.87999725341797,134.0399932861328,366.82000732421875,172.1300048828125,76.7699966430664,185.25,337.0,43.779998779296875,1331.713623046875,19550.7578125
2022-10-18,220.19000244140625,143.75,238.5,36.970001220703125,116.36000061035156,101.38999938964844,240.86000061035156,119.66999816894531,132.8000030517578,371.1300048828125,174.1699981689453,76.33999633789062,187.1699981689453,340.9700012207031,44.2400016784668,1310.447021484375,19334.416015625
2022-10-19,222.0399932861328,143.86000061035156,236.47999572753906,35.380001068115234,115.06999969482422,100.29000091552734,272.3800048828125,120.51000213623047,133.22999572753906,368.5,171.2100067138672,71.2699966430664,186.41000366210938,338.6099853515625,43.58000183105469,1285.7442626953125,19139.53515625
2022-10-20,207.27999877929688,143.38999938964844,236.14999389648438,35.25,115.25,100.52999877929688,268.1600036621094,121.94000244140625,131.52999877929688,365.4100036621094,169.02999877929688,72.0199966430664,187.22000122070312,335.8299865722656,42.95000076293945,1283.200927734375,19053.740234375
2022-10-21,214.44000244140625,147.27000427246094,242.1199951171875,35.880001068115234,119.31999969482422,101.4800033569336,289.57000732421875,124.66000366210938,130.00999450683594,374.2900085449219,172.6999969482422,72.18000030517578,190.3699951171875,343.8999938964844,44.060001373291016,1299.9464111328125,19172.46875
2022-10-24,211.25,149.4499969482422,247.25,35.43000030517578,119.81999969482422,102.97000122070312,282.45001220703125,125.98999786376953,129.72000122070312,378.8699951171875,173.44000244140625,63.150001525878906,190.7100067138672,348.0899963378906,43.88999938964844,1344.99853515625,19345.572265625
2022-10-25,222.4199981689453,152.33999633789062,250.66000366210938,37.810001373291016,120.5999984741211,104.93000030517578,291.0199890136719,132.61000061035156,137.50999450683594,384.9200134277344,178.1699981689453,63.220001220703125,194.3800048828125,353.75,45.540000915527344,1461.6654052734375,20095.857421875
2022-10-26,224.63999938964844,149.35000610351562,231.32000732421875,37.88999938964844,115.66000366210938,94.81999969482422,298.6199951171875,128.9600067138672,129.82000732421875,382.0199890136719,179.0500030517578,68.51000213623047,203.3300018310547,351.1099853515625,45.58000183105469,1566.566650390625,20770.44140625
2022-10-27,225.08999633789062,144.8000030517578,226.75,37.869998931884766,110.95999908447266,92.5999984741211,296.94000244140625,131.75999450683594,97.94000244140625,379.9800109863281,179.08999633789062,65.83999633789062,204.2899932861328,349.2300109863281,45.72999954223633,1514.3748779296875,20285.8359375
2022-10-28,228.52000427246094,155.74000549316406,235.8699951171875,38.88999938964844,103.41000366210938,96.58000183105469,295.7200012207031,138.33999633789062,99.19999694824219,389.0199890136719,183.16000366210938,63.7400016784668,209.33999633789062,357.3800048828125,46.900001525878906,1555.4779052734375,20595.3515625
2022-10-31,227.5399932861328,153.33999633789062,232.1300048828125,38.279998779296875,102.44000244140625,94.66000366210938,291.8800048828125,134.97000122070312,93.16000366210938,386.2099914550781,183.3300018310547,63.58000183105469,207.16000366210938,354.95001220703125,46.38999938964844,1572.7144775390625,20495.7734375
